,name,hand,height,rang,matchs,win,pourc_return_win_pnt,pourc_break_games,pourc_break_point_made,pourc_break_point_saved,pourc_serv_games_win,pourc_serv_in,mean_ranking_oppo,pourc_serv_win_pnt,Return Rating, % Serve Return Points Won, % 2nd Serve Return Points Won, % Return Games Won, % Break Points Converted,Under Pressure Rating, % Break Point Saved, % Break Points Converted Pressure, % Deciding Sets Won, % Tie Breaks Won
604,felix auger aliassime,R,193.0,,42.0,23.0,0.3625229457117302,0.21077018802859135,0.3351522155093584,0.5636401297115585,0.81678047287291,0.6356501663743688,72.95238095238095,0.6602347620841714,,,,,,,,,,
605,prajnesh gunneswaran,L,188.0,,2.0,0.0,0.3182957393483709,0.14545454545454545,0.30952380952380953,0.65,0.6777777777777778,0.6672628012048193,92.0,0.5590173192771084,,,,,,,,,,
606,miomir kecmanovic,R,183.0,,29.0,17.0,0.3806353340917246,0.25918218698137563,0.4185201771408668,0.553664551585444,0.758163734507548,0.5675931608647968,65.27586206896552,0.6282141149295071,,,,,,,,,,
607,casper ruud,R,183.0,,34.0,21.0,0.38231578514054854,0.2598358601920656,0.40952402797125975,0.5388475903181785,0.8355011655011657,0.6690437296682735,61.05882352941177,0.6567364007965129,137.1,29.0%,49.9%,23.0%,35.2%,193.4,63.8%,35.2%,63.6%,30.8%
608,lorenzo sonego,R,191.0,,26.0,12.0,0.34600735387817877,0.18591003955822957,0.3469187675070028,0.6383658008658007,0.8163319981928581,0.637618743270042,54.07692307692308,0.6464732752766891,130.2,27.8%,46.2%,18.1%,38.1%,202.3,64.2%,38.1%,50.0%,50.0%
609,alexander bublik,R,196.0,,30.0,14.0,0.34075137040188314,0.16003227766385658,0.3307352092352092,0.6254978354978356,0.779878510865353,0.5746718150870451,60.56666666666667,0.6260427110673634,120.3,28.4%,44.7%,16.0%,31.2%,215.9,63.3%,31.2%,71.4%,50.0%
610,corentin moutet,L,178.0,,20.0,10.0,0.36277468997795204,0.20840152299391432,0.40847918747918743,0.5936904761904762,0.7112888173917585,0.6949912601824502,65.1,0.5982134724236986,,,,,,,,,,
611,brayden schnur,R,193.0,,1.0,0.0,0.36,0.30000000000000004,0.6,0.6428571428571429,0.4444444444444444,0.6190476190476191,94.0,0.47619047619047616,,,,,,,,,,
612,alexei popyrin,R,196.0,,7.0,2.0,0.3202219495892576,0.10262951334379906,0.21587301587301586,0.6678571428571428,0.7748168498168498,0.6313158638571919,49.0,0.6347343611737465,114.8,24.2%,45.2%,10.9%,34.5%,170.3,62.5%,34.5%,33.3%,40.0%
613,stefano travaglia,R,185.0,,16.0,6.0,0.345248112950267,0.18974213190060712,0.3628584956709956,0.5130016684704185,0.7773278804528806,0.5774592174493497,73.25,0.631622756747544,,,,,,,,,,
614,soon woo kwon,R,180.0,,15.0,8.0,0.3650439271548171,0.20247569968158205,0.39130952380952383,0.6,0.7864147345029698,0.6149979687565604,89.46666666666667,0.641617618528245,,,,,,,,,,
615,antoine hoang,R,183.0,,2.0,0.0,0.3188405797101449,0.125,0.75,0.2792207792207792,0.45555555555555555,0.6804255319148936,45.0,0.4693617021276596,,,,,,,,,,
616,kamil majchrzak,R,183.0,,3.0,0.0,0.32129629629629636,0.16481481481481483,0.5595238095238095,0.5521885521885521,0.5833333333333334,0.5462782803284595,36.0,0.550808822134987,,,,,,,,,,
617,gregoire barrere,R,183.0,,12.0,4.0,0.32221574065925135,0.13420755797673956,0.20753272069061543,0.5498196248196249,0.777248953152086,0.6449271458584255,54.583333333333336,0.6308172031385624,,,,,,,,,,
618,egor gerasimov,R,196.0,,23.0,13.0,0.3447373341862406,0.1900036408604183,0.46353899723464936,0.5693691574126357,0.8311142967799314,0.6486117695237993,71.1304347826087,0.6640251708208721,,,,,,,,,,
619,dominik koepfer,L,180.0,,12.0,6.0,0.4201256167402752,0.3138139978213507,0.4673546361046362,0.6188897961343781,0.7102704008954008,0.6552068684572986,72.16666666666667,0.595313134127979,,,,,,,,,,
620,mikael ymer,R,183.0,,13.0,6.0,0.37253905699445244,0.23455433455433455,0.478998778998779,0.5669164169164169,0.6834716008629053,0.6548946900113961,70.61538461538461,0.5865545602805822,,,,,,,,,,
621,yasutaka uchiyama,R,183.0,,8.0,1.0,0.3306347289594677,0.12215909090909091,0.2093253968253968,0.6213179181929183,0.7092532467532467,0.6036599648103131,207.5,0.5878400242322456,,,,,,,,,,
622,jannik sinner,R,188.0,,30.0,19.0,0.40041344638422494,0.29798635623635616,0.5111144411144413,0.6383053983053983,0.7970892520505525,0.6189681251089958,57.3,0.6328631114977346,160.1,33.7%,52.2%,28.6%,45.6%,205.7,65.7%,45.6%,44.4%,50.0%
623,alejandro davidovich fokina,R,183.0,,23.0,13.0,0.4052368320128409,0.28327453102826633,0.41760944369640013,0.5681556969600446,0.6862015341673499,0.6603196109546565,78.52173913043478,0.5788197452834796,155.1,33.6%,51.5%,28.8%,41.2%,214.9,58.1%,41.2%,60.0%,55.6%
624,tommy paul,R,185.0,,28.0,15.0,0.375087206683816,0.2626978540056271,0.41109822716965566,0.5644920555634841,0.7838450766455524,0.5918253893748701,70.32142857142857,0.6343148594222386,144.2,27.5%,51.3%,23.1%,42.3%,189.2,59.0%,42.3%,41.7%,46.2%
625,salvatore caruso,R,185.0,,20.0,7.0,0.3381914835724812,0.1602940917142862,0.3104924242424243,0.6274254911754912,0.7242393580866121,0.5630574172302852,80.5,0.5984493087431526,,,,,,,,,,
626,dennis novak,R,183.0,,17.0,6.0,0.35343871848317077,0.21086203425980773,0.4154059896274429,0.575549613784908,0.758128240296888,0.6524570825099533,106.82352941176471,0.6274936915443227,,,,,,,,,,
627,andrej martin,R,180.0,,14.0,4.0,0.3834508276856075,0.22695890710596592,0.3878324056895486,0.6473484848484847,0.7148765566832793,0.6478303149988688,82.92857142857143,0.5936115366390953,,,,,,,,,,
628,emil ruusuvuori,R,188.0,,14.0,6.0,0.4001075185382398,0.26086046858934964,0.40162337662337666,0.4429138321995465,0.7673125010033459,0.6421327814238299,129.5,0.6399216342222858,,,,,,,,,,
629,marcos giron,R,180.0,,15.0,6.0,0.32413542261988487,0.16083454731730595,0.26677387914230016,0.5985948310948311,0.688072964072964,0.6279241945218494,110.2,0.5860447859022717,,,,,,,,,,
630,attila balazs,R,180.0,,10.0,5.0,0.3653692471248519,0.2358592224768695,0.42473137973137975,0.6520833333333333,0.7478186274509803,0.5478943066005472,81.9,0.6116633674032518,,,,,,,,,,
631,gianluca mager,R,185.0,,8.0,2.0,0.3273167911392859,0.14583333333333331,0.38080357142857146,0.6781926406926407,0.7625749269005848,0.6597407584189577,38.375,0.6252821028294215,,,,,,,,,,
632,federico coria,R,180.0,,13.0,4.0,0.3692669150768163,0.20702473051544262,0.4195360195360196,0.6000651522390653,0.6354833032464611,0.6662152235456791,72.0,0.5572850757564909,,,,,,,,,,
633,sebastian korda,R,196.0,,5.0,2.0,0.35090203477326626,0.217287425336961,0.41078431372549024,0.49518037518037517,0.6764924789692591,0.6995939041173564,48.0,0.5836641895149518,146.9,31.3%,48.8%,25.8%,41.0%,96.4,55.4%,41.0%,0.0%,0.0%
634,aslan karatsev,R,185.0,,3.0,1.0,0.36188941563908905,0.18070409982174687,0.47222222222222215,0.5238095238095238,0.7799242424242424,0.5669835333229444,30.0,0.605696988586189,146.2,29.3%,49.1%,19.7%,48.1%,196.1,64.7%,48.1%,33.3%,50.0%
635,arthur rinderknech,R,196.0,,1.0,0.0,0.29365079365079366,0.0,0.0,0.7142857142857143,0.8,0.6510067114093959,56.0,0.6040268456375839,,,,,,,,,,
636,pedro martinez,R,185.0,,12.0,6.0,0.39813394044947553,0.2808802308802309,0.5122037276449041,0.6783730158730158,0.757580266955267,0.6787699432144022,46.166666666666664,0.5948182280306975,,,,,,,,,,
637,lorenzo musetti,R,185.0,,6.0,3.0,0.39030615703618005,0.23156565656565653,0.37996031746031744,0.43015873015873013,0.737037037037037,0.6442125420861352,50.0,0.5889366320824457,166.8,33.5%,53.7%,30.7%,48.9%,211.9,63.0%,48.9%,0.0%,100.0%
638,carlos alcaraz,R,185.0,,1.0,1.0,0.427536231884058,0.23529411764705888,0.21052631578947367,0.6666666666666666,0.7058823529411765,0.6797385620915033,41.0,0.5686274509803921,138.5,38.7%,50.6%,25.0%,24.2%,232.5,58.3%,24.2%,50.0%,100.0%
640,brandon nakashima,R,185.0,,4.0,2.0,0.37852382156437087,0.225,0.4375,0.6875,0.865625,0.5782902057173447,51.0,0.6620939624707792,,,,,,,,,,
642,benjamin bonzi,R,185.0,,4.0,2.0,0.4117460758867878,0.32067669172932334,0.5708333333333333,0.6346153846153846,0.7402255639097745,0.557616219564749,81.0,0.602265810170222,,,,,,,,,,
643,hugo gaston,L,173.0,,5.0,2.0,0.3946301512778553,0.2355705931495405,0.3811678517560871,0.6971704765822413,0.6756441102756892,0.6037020776493052,35.4,0.5643694476517639,,,,,,,,,,
